# THE REACTION CORPUS.  One table, one id space, one API method: `mol.react(*others, reaction=...)`.
#
# A row is a row -- some name two groups, some name one, and which is true is `len(groups)`.  THE
# OXIDATION/REDUCTION/INTERCONVERSION TAXONOMY IS NOT A COLUMN: nothing computes it or checks it, and making
# it one would mean inventing a class for each of the multi-component rows.  It is the section
# comments below and nothing else, which cost nothing and claim nothing.
#
# `groups` NAMES ROWS OF functional.tsv, comma separated, IN SLOT ORDER, and the slot decides the map
# numbers the `product` column talks about: slot 0 keeps the group's own numbers, slot 1 has 100 added to
# each, slot 2 has 200.  So `[A:1]-[A:101]` bonds the first group's atom 1 to the second group's atom 1.
# `chython.reactions.compose_smirks(groups, product)` prints the SMIRKS a row composes to, which is the
# thing to read when a row does not fire.
#
# THE SLOT ORDER IS NOT THE CALLER'S ARGUMENT ORDER, and nothing reorders the caller's molecules to make it
# one.  `react()` hands every input to the matcher at once and the reactant side finds its components
# wherever they are, so a row states the chemical roles once and `acid.react(amine)` and `amine.react(acid)`
# are the same question.
#
# `ring_sizes` IS `<atom>:<sizes>` AND IT IS WHAT MAKES A ROW INTRAMOLECULAR.  A multi-slot row always
# composes an intermolecular template, whose components are demanded to be in DIFFERENT molecule
# components; filling `ring_sizes` composes a SECOND template demanding them in ONE, with the sizes as a
# product-side `r` on the atom named.  `1:5,6,7` reads "the ring through product atom :1 is 5-, 6- or
# 7-membered", and the atom must be one that lies on the new ring -- pick the wrong one and the row composes
# fine and never fires.  The two templates are mutually exclusive, so a substrate never yields the same
# product twice.  A ONE-SLOT ROW MAY NOT FILL IT: there is no intermolecular reading to distinguish such a
# row from, so the constraint goes in `product` by hand and the loader refuses the column outright.  LEAVE
# `ring_sizes` EMPTY UNLESS THE RING SIZE IS KNOWN -- an empty cell says "the intramolecular case of this
# row is not in the corpus yet", which is honest, while a guessed range invents chemistry.
#
# `product` is the product side of a SMIRKS: explicit-only, so an unstated charge, isotope or radical is the
# DEFAULT and not the matched atom's value.  `[A:N]` inherits the element of the atom it pairs with.  Every
# reactant atom whose number is absent here is DELETED, along with whatever hung only off it -- which is how
# a leaving group and its whole fragment go without being named.
#
# A CONFIGURATION AT THE REACTION CENTRE IS STATED IN `product` OR IT IS LOST.  A patch drops what it
# rewrites, so a product side silent about its own centre yields an unconfigured atom -- right for the row
# that racemizes, wrong for the row that inverts.  An atom the row merely mentions keeps what it had, so the
# carbinol of an esterified secondary alcohol needs no token.  Three tokens carry the whole table:
#
#   `@~`    inverted -- the SN2 rows, at the carbon the nucleophile displaces:       `[A@~:1]`
#   `@=`    kept     -- the alkenyl couplings, at the terminal that held the metal:  `[A@=:101]`
#   `&<n>`  racemic  -- a centre a radical, a carbanion or a hydride makes or unmakes: `[A;&1:101]`
#
# A ROW STATES A CONFIGURATION WHEN ITS OWN PROBE'S PRODUCT HOLDS ONE, which is what makes sibling rows
# differ: `21 appel` inverts a secondary alcohol and `20` has no centre to invert.  TWO FAMILIES ARE SILENT
# BECAUSE THEIR GROUPS MAP THE REACTING ATOMS ALONE.  A drawn sign is relative to the order of its centre's
# directions and so has to name three of them: `39 dihydroxylation` cannot state syn addition, the third
# direction being a substituent `alkene` does not number, while `38` marks the one centre a terminal alkene
# makes.  A geometry needs a mapped substituent on EACH terminal, which is why `53 alkyne_to_alkene`,
# `279`/`280` (HWE), `282`/`283` (Wittig) and `284` (Knoevenagel) state none: `aldehyde` and `ketone` map the
# carbonyl and nothing else.
#
# `probe` IS THE ROW'S OWN ACCEPTANCE TEST, `<reactants>>><product>`, and it is not optional.  A row that
# composes cleanly and never fires is invisible -- an absent reaction and an unmatchable one are the same
# empty result -- so `test/test_probes.py` fires every row on its own probe and demands the product back.
# EACH SIDE IS ONE RECORD: the reactant side finds its components wherever they are, so `CCBr.Oc1ccccc1`
# exercises the intermolecular template and a connected reactant side exercises the intramolecular one.
# The probe also refuses an unknown hydrogen count, which is what an all-`:` product side leaves behind.
#
# `name` is the CHEMICAL name and is shared by every row that spells a variant of the same reaction; it is
# what `reaction=` selects on, so the five amidation rows are one selectable reaction.
#
# PREFER ONE ROW WITH A `,` LIST TO SEVERAL ROWS THAT DIFFER BY AN ELEMENT: `aryl_halide` is `[Cl,Br,I;D1]`
# in one group and one row.  The bound on the merge is CHEMICAL, not notational -- F is left out because it
# does SNAr rather than couple.  Merging two rows a chemist would distinguish is a wrong row, not a tidy one.
#
# THE ROWS ABOVE THE APPENDED SECTION ARE A SEED, a spread across the reaction classes; the rows below it
# are grown from measured frequency of use.  Neither is the whole of chemistry and the table says so by
# being a table.
#
# ================================================================================================
# MULTI-COMPONENT.  Two groups, in two molecules or in one -- see `ring_sizes`.
# ================================================================================================
id	name	groups	product	ring_sizes	probe	description
355	sonogashira	aryl_chloride,terminal_alkyne	[A:1]-[A:101]#[A:102]		c1c(Cl)cccc1.C(#C)CC>>C(c1ccccc1)#CCC	Aryl chloride and a terminal alkyne, giving the internal alkyne (Sonogashira)
356	sonogashira	aryl_sulfonate,terminal_alkyne	[A:1]-[A:101]#[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C(#C)CC>>C(c1ccccc1)#CCC	Aryl sulfonate and a terminal alkyne, giving the internal alkyne (Sonogashira)
357	sonogashira	alkenyl_halide,terminal_alkyne	[A@=:1](=[A:2])-[A:101]#[A:102]		C/C=C/Br.C(#C)CC>>CCC#C/C=C/C	Alkenyl halide and a terminal alkyne, giving the internal alkyne (Sonogashira)
358	sonogashira	alkenyl_sulfonate,terminal_alkyne	[A@=:1](=[A:2])-[A:101]#[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C(#C)CC>>CCC#C/C=C/C	Alkenyl sulfonate and a terminal alkyne, giving the internal alkyne (Sonogashira)
#
# --- Negishi and Stille on the alkenyl electrophiles, and the methyl Stille -------------------------
359	negishi	alkenyl_halide,alkyl_zinc	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.C(C)[Zn]Br>>C(C)/C=C/C	Alkenyl halide and an alkyl organozinc (Negishi)
360	negishi	alkenyl_halide,aryl_zinc	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.c1cc([Zn]Br)ccc1>>c1cccc(/C=C/C)c1	Alkenyl halide and an aryl organozinc (Negishi)
361	negishi	alkenyl_halide,alkenyl_zinc	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/Br.C/C=C/[Zn]Br>>C(=C\C=C\C)/C	Alkenyl halide and an alkenyl organozinc (Negishi)
362	negishi	alkenyl_sulfonate,alkyl_zinc	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.C(C)[Zn]Br>>C(C)/C=C/C	Alkenyl sulfonate and an alkyl organozinc (Negishi)
363	negishi	alkenyl_sulfonate,aryl_zinc	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.c1cc([Zn]Br)ccc1>>c1cccc(/C=C/C)c1	Alkenyl sulfonate and an aryl organozinc (Negishi)
364	negishi	alkenyl_sulfonate,alkenyl_zinc	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C/C=C/[Zn]Br>>C(=C\C=C\C)/C	Alkenyl sulfonate and an alkenyl organozinc (Negishi)
365	stille	aryl_halide,tetramethylstannane	[A:1]-[A:101]		c1c(Br)cccc1.C[Sn](C)(C)C>>c1c(C)cccc1	Aryl halide and tetramethyltin (Stille)
366	stille	aryl_sulfonate,tetramethylstannane	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C[Sn](C)(C)C>>c1c(C)cccc1	Aryl sulfonate and tetramethyltin (Stille)
367	stille	alkenyl_halide,aryl_stannane	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.c1(ccccc1)[Sn](C)(C)C>>c1cccc(/C=C/C)c1	Alkenyl halide and an aryl stannane (Stille)
368	stille	alkenyl_halide,alkenyl_stannane	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/Br.C/C=C/[Sn](C)(C)C>>C(=C\C=C\C)/C	Alkenyl halide and an alkenyl stannane (Stille)
369	stille	alkenyl_halide,alkyl_stannane	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.C([Sn](C)(C)C)CCC>>C(C)CC/C=C/C	Alkenyl halide and an alkyl stannane (Stille)
370	stille	alkenyl_halide,tetramethylstannane	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.C[Sn](C)(C)C>>C(/C)=C\C	Alkenyl halide and tetramethyltin (Stille)
371	stille	alkenyl_sulfonate,aryl_stannane	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.c1(ccccc1)[Sn](C)(C)C>>c1cccc(/C=C/C)c1	Alkenyl sulfonate and an aryl stannane (Stille)
372	stille	alkenyl_sulfonate,alkenyl_stannane	[A@=:1](=[A:2])-[A@=:101]=[A:102]		C/C=C/OS(=O)(=O)C(F)(F)F.C/C=C/[Sn](C)(C)C>>C(=C\C=C\C)/C	Alkenyl sulfonate and an alkenyl stannane (Stille)
373	stille	alkenyl_sulfonate,alkyl_stannane	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.C([Sn](C)(C)C)CCC>>C(C)CC/C=C/C	Alkenyl sulfonate and an alkyl stannane (Stille)
374	stille	alkenyl_sulfonate,tetramethylstannane	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.C[Sn](C)(C)C>>C(/C)=C\C	Alkenyl sulfonate and tetramethyltin (Stille)
#
# --- Miyaura borylation with the diboron ester ------------------------------------------------------
# One boron and its two oxygens are numbered, so the kept half keeps its diol and the other half goes.
375	borylation	aryl_halide,diboron_ester	[A:1]-[A:101](-[A:102])-[A:103]		c1c(Br)cccc1.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>CC1(OB(c2ccccc2)OC1(C)C)C	Aryl halide and a diboron ester, giving the boronic ester (Miyaura)
376	borylation	aryl_sulfonate,diboron_ester	[A:1]-[A:101](-[A:102])-[A:103]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>CC1(OB(c2ccccc2)OC1(C)C)C	Aryl sulfonate and a diboron ester, giving the boronic ester (Miyaura)
377	borylation	alkenyl_halide,diboron_ester	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/Br.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>C1(C(C)(OB(O1)/C=C/C)C)(C)C	Alkenyl halide and a diboron ester, giving the boronic ester (Miyaura)
378	borylation	alkenyl_sulfonate,diboron_ester	[A@=:1](=[A:2])-[A:101](-[A:102])-[A:103]		C/C=C/OS(=O)(=O)C(F)(F)F.CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C>>C1(C(C)(OB(O1)/C=C/C)C)(C)C	Alkenyl sulfonate and a diboron ester, giving the boronic ester (Miyaura)
#
# --- methanol and the alkoxides, which the primary-alcohol rows do not take -------------------------
379	snar	aryl_fluoride,methanol	[A:1]-[A:101]-[A:102]		c1c(F)cccc1.CO>>c1cc(OC)ccc1	Activated aryl fluoride displaced by methanol (SNAr)
380	snar	aryl_fluoride,alkoxide	[A:1]-[A:101]-[A:102]		c1c(F)cccc1.C(C)[O-].[Na+]>>O(c1ccccc1)CC	Activated aryl fluoride displaced by an alkoxide (SNAr)
381	snar	aryl_halide,methanol	[A:1]-[A:101]-[A:102]		c1c(Br)cccc1.CO>>c1cc(OC)ccc1	Aryl halide displaced by methanol (SNAr)
382	snar	aryl_halide,alkoxide	[A:1]-[A:101]-[A:102]		c1c(Br)cccc1.C(C)[O-].[Na+]>>O(c1ccccc1)CC	Aryl halide displaced by an alkoxide (SNAr)
383	snar	aryl_sulfonate,methanol	[A:1]-[A:101]-[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CO>>c1cc(OC)ccc1	Aryl sulfonate displaced by methanol (SNAr)
384	snar	aryl_sulfonate,alkoxide	[A:1]-[A:101]-[A:102]		O=S(C(F)(F)F)(Oc1ccccc1)=O.C(C)[O-].[Na+]>>O(c1ccccc1)CC	Aryl sulfonate displaced by an alkoxide (SNAr)
385	williamson	alkyl_halide,methanol	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.CO>>C(C)[C@H](OC)C	Alkyl halide etherifying methanol (Williamson)
386	williamson	alkyl_halide,alkoxide	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.C(C)[O-].[Na+]>>C([C@H](OCC)C)C	Alkyl halide etherifying an alkoxide (Williamson)
387	williamson	alkyl_sulfonate,methanol	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.CO>>C(C)[C@H](OC)C	Alkyl sulfonate etherifying methanol (Williamson)
388	williamson	alkyl_sulfonate,alkoxide	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.C(C)[O-].[Na+]>>C([C@H](OCC)C)C	Alkyl sulfonate etherifying an alkoxide (Williamson)
389	esterification	carboxylic_acid,methanol	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)O.CO>>O=C(C)OC	RCOOH + MeOH -> RCOOMe
390	acylation	acyl_chloride,methanol	[A:1](=[A:2])-[A:101]-[A:102]		C(C)(=O)Cl.CO>>O=C(C)OC	Acyl chloride esterifying methanol
391	mitsunobu	methanol,phenol	[A:2]-[A:101]-[A:102]		CO.c1c(O)cccc1>>c1cc(OC)ccc1	Methanol onto a phenol, giving the methyl ether (Mitsunobu)
392	mitsunobu	methanol,carboxylic_acid	[A:2]-[A:103]-[A:101](=[A:102])		CO.C(C)(=O)O>>O=C(C)OC	Methanol onto a carboxylic acid, giving the methyl ester (Mitsunobu)
393	mitsunobu	methanol,azinone	[A:2]-[A:101]-[A:102](-[A:103])=[A:104]		CO.C1(Nc2c(C=C1)cccc2)=O>>c1c(nc2c(cccc2)c1)OC	Methanol onto the lactam O of an azinone (Mitsunobu)
#
# --- reagent-free interconversions: the new atoms come from an agent the row does not slot ----------
# Cyanide, CO2, a halide salt or water supplies one or two atoms and carries no number, as the halide
# of `20 appel` does.
394	cyanation	aryl_halide	[A:1]-[C]#[N]		c1c(Br)cccc1>>c1cccc(C#N)c1	Aryl halide -> nitrile (CuCN, Zn(CN)2, K4Fe(CN)6)
395	cyanation	aryl_sulfonate	[A:1]-[C]#[N]		O=S(C(F)(F)F)(Oc1ccccc1)=O>>c1cccc(C#N)c1	Aryl sulfonate -> nitrile (CuCN, Zn(CN)2, K4Fe(CN)6)
396	cyanation	alkenyl_halide	[A@=:1](=[A:2])-[C]#[N]		C/C=C/Br>>N#C/C=C/C	Alkenyl halide -> nitrile (CuCN, Zn(CN)2, K4Fe(CN)6)
397	sandmeyer	primary_aniline	[Cl;D1]-[A:2]		c1c(N)cccc1>>c1c(Cl)cccc1	ArNH2 -> ArCl through the diazonium
398	sandmeyer	primary_aniline	[Br;D1]-[A:2]		c1c(N)cccc1>>c1c(Br)cccc1	ArNH2 -> ArBr through the diazonium
399	sandmeyer	primary_aniline	[I;D1]-[A:2]		c1c(N)cccc1>>c1c(I)cccc1	ArNH2 -> ArI through the diazonium
400	appel_iodide	primary_alcohol	[I;D1]-[A:2]		C(C)O>>C(C)I	RCH2OH -> RCH2I (I2/PPh3)
401	appel_iodide	secondary_alcohol	[I;D1]-[A@~:2]		C[C@H](O)CC>>C(C)[C@H](I)C	R2CHOH -> R2CHI
402	carboxylation	aryl_halide	[A:1]-[C](=[O])-[O;D1]		c1c(Br)cccc1>>c1(ccccc1)C(=O)O	ArX -> ArCOOH (CO2 or CO)
403	nitrile_hydrolysis	nitrile	[A:2](=[O])-[O;D1]		C(CC)#N>>C(CC)(=O)O	RCN -> RCOOH, through the amide
404	ester_hydrolysis	acyclic_ester	[A:1]=[A:2]-[O;D1]		O=C(CC)OC>>C(CC)(=O)O	RCOOR' -> RCOOH; the alkoxy leaves with the alcohol
#
# --- the boroxine methyl donor, and the activated lactam halides toward oxygen ----------------------
405	suzuki	aryl_halide,alkyl_boroxine	[A:1]-[A:101]		c1c(Br)cccc1.CB1OB(C)OB(C)O1>>c1c(C)cccc1	Aryl halide and an alkyl boroxine, trimethylboroxine the methylating one (Suzuki)
406	suzuki	aryl_sulfonate,alkyl_boroxine	[A:1]-[A:101]		O=S(C(F)(F)F)(Oc1ccccc1)=O.CB1OB(C)OB(C)O1>>c1c(C)cccc1	Aryl sulfonate and an alkyl boroxine, trimethylboroxine the methylating one (Suzuki)
407	suzuki	alkenyl_halide,alkyl_boroxine	[A@=:1](=[A:2])-[A:101]		C/C=C/Br.CB1OB(C)OB(C)O1>>C(/C)=C\C	Alkenyl halide and an alkyl boroxine, trimethylboroxine the methylating one (Suzuki)
408	suzuki	alkenyl_sulfonate,alkyl_boroxine	[A@=:1](=[A:2])-[A:101]		C/C=C/OS(=O)(=O)C(F)(F)F.CB1OB(C)OB(C)O1>>C(/C)=C\C	Alkenyl sulfonate and an alkyl boroxine, trimethylboroxine the methylating one (Suzuki)
409	snar	lactam_1_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		C=1C(=O)N(C)C=CC=1Cl.C(C)O>>O=C1C=C(OCC)C=CN1C	Activated lactam halide displaced by a primary alcohol (SNAr)
410	snar	lactam_1_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		C=1C(=O)N(C)C=CC=1Cl.C(C)(O)C>>O=C1N(C=CC(OC(C)C)=C1)C	Activated lactam halide displaced by a secondary alcohol (SNAr)
411	snar	lactam_1_halide,methanol	[A:1]-[A:101]-[A:102]		C=1C(=O)N(C)C=CC=1Cl.CO>>O(C)C1=CC(=O)N(C)C=C1	Activated lactam halide displaced by methanol (SNAr)
412	ullmann_phenol	lactam_1_halide,phenol	[A:1]-[A:101]-[A:102]		C=1C(=O)N(C)C=CC=1Cl.c1c(O)cccc1>>O=C1C=C(Oc2ccccc2)C=CN1C	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
413	snar	lactam_2_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		N1(C)C(=O)C=CC=C1Cl.C(C)O>>O=C1N(C)C(=CC=C1)OCC	Activated lactam halide displaced by a primary alcohol (SNAr)
414	snar	lactam_2_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		N1(C)C(=O)C=CC=C1Cl.C(C)(O)C>>O=C1C=CC=C(OC(C)C)N1C	Activated lactam halide displaced by a secondary alcohol (SNAr)
415	snar	lactam_2_halide,methanol	[A:1]-[A:101]-[A:102]		N1(C)C(=O)C=CC=C1Cl.CO>>N1(C)C(OC)=CC=CC1=O	Activated lactam halide displaced by methanol (SNAr)
416	ullmann_phenol	lactam_2_halide,phenol	[A:1]-[A:101]-[A:102]		N1(C)C(=O)C=CC=C1Cl.c1c(O)cccc1>>c1ccc(cc1)OC=1N(C(C=CC=1)=O)C	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
417	snar	lactam_3_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		C=1C(=O)C=CN(C)C=1Cl.C(C)O>>O=C1C=C(OCC)N(C=C1)C	Activated lactam halide displaced by a primary alcohol (SNAr)
418	snar	lactam_3_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		C=1C(=O)C=CN(C)C=1Cl.C(C)(O)C>>O=C1C=CN(C(OC(C)C)=C1)C	Activated lactam halide displaced by a secondary alcohol (SNAr)
419	snar	lactam_3_halide,methanol	[A:1]-[A:101]-[A:102]		C=1C(=O)C=CN(C)C=1Cl.CO>>O(C)C1=CC(=O)C=CN1C	Activated lactam halide displaced by methanol (SNAr)
420	ullmann_phenol	lactam_3_halide,phenol	[A:1]-[A:101]-[A:102]		C=1C(=O)C=CN(C)C=1Cl.c1c(O)cccc1>>c1ccccc1OC=1N(C)C=CC(=O)C=1	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
421	snar	lactam_4_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		O=C1N(C)C=CC=C1Cl.C(C)O>>O=C1C(=CC=CN1C)OCC	Activated lactam halide displaced by a primary alcohol (SNAr)
422	snar	lactam_4_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		O=C1N(C)C=CC=C1Cl.C(C)(O)C>>O=C1C(OC(C)C)=CC=CN1C	Activated lactam halide displaced by a secondary alcohol (SNAr)
423	snar	lactam_4_halide,methanol	[A:1]-[A:101]-[A:102]		O=C1N(C)C=CC=C1Cl.CO>>O(C1=CC=CN(C)C1=O)C	Activated lactam halide displaced by methanol (SNAr)
424	ullmann_phenol	lactam_4_halide,phenol	[A:1]-[A:101]-[A:102]		O=C1N(C)C=CC=C1Cl.c1c(O)cccc1>>c1cc(ccc1)OC=1C(N(C)C=CC=1)=O	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
425	snar	lactam_5_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		O=C1C(=CN(C)C=C1)Cl.C(C)O>>O=C1C(OCC)=CN(C=C1)C	Activated lactam halide displaced by a primary alcohol (SNAr)
426	snar	lactam_5_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		O=C1C(=CN(C)C=C1)Cl.C(C)(O)C>>O=C1C(OC(C)C)=CN(C=C1)C	Activated lactam halide displaced by a secondary alcohol (SNAr)
427	snar	lactam_5_halide,methanol	[A:1]-[A:101]-[A:102]		O=C1C(=CN(C)C=C1)Cl.CO>>O(C1=CN(C)C=CC1=O)C	Activated lactam halide displaced by methanol (SNAr)
428	ullmann_phenol	lactam_5_halide,phenol	[A:1]-[A:101]-[A:102]		O=C1C(=CN(C)C=C1)Cl.c1c(O)cccc1>>c1ccc(OC=2C(C=CN(C)C=2)=O)cc1	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
429	snar	lactam_6_halide,primary_alcohol	[A:1]-[A:101]-[A:102]		C1(=CN(C)C(=O)C=C1)Cl.C(C)O>>N1(C(C=CC(OCC)=C1)=O)C	Activated lactam halide displaced by a primary alcohol (SNAr)
430	snar	lactam_6_halide,secondary_alcohol	[A:1]-[A:101]-[A:102]		C1(=CN(C)C(=O)C=C1)Cl.C(C)(O)C>>C1=CC(=O)N(C=C1OC(C)C)C	Activated lactam halide displaced by a secondary alcohol (SNAr)
431	snar	lactam_6_halide,methanol	[A:1]-[A:101]-[A:102]		C1(=CN(C)C(=O)C=C1)Cl.CO>>O=C1C=CC(=CN1C)OC	Activated lactam halide displaced by methanol (SNAr)
432	ullmann_phenol	lactam_6_halide,phenol	[A:1]-[A:101]-[A:102]		C1(=CN(C)C(=O)C=C1)Cl.c1c(O)cccc1>>c1cc(OC=2C=CC(N(C)C=2)=O)ccc1	Activated lactam halide and a phenol, giving the aryl ether (Ullmann)
#
# --- N-alkylation of every N-H class, by halide and by sulfonate ------------------------------------
433	n_alkylation	alkyl_halide,primary_aniline	[A@~:1]-[A:101]-[A:102]		C[C@H](Br)CC.c1c(N)cccc1>>c1ccccc1N[C@H](C)CC	Alkyl halide and a primary aniline
434	n_alkylation	alkyl_halide,secondary_aniline	[A@~:1]-[A:101](-[A:102])-[A:103]		C[C@H](Br)CC.c1cc(NC)ccc1>>N(c1ccccc1)([C@@H](CC)C)C	Alkyl halide and a secondary aniline
435	n_alkylation	alkyl_halide,biaryl_aniline	[A@~:1]-[A:101](-[A:102])-[A:103]		C[C@H](Br)CC.c1ccc(Nc2ccccc2)cc1>>c1cccc(N(c2ccccc2)[C@H](C)CC)c1	Alkyl halide and a diarylamine
436	n_alkylation	alkyl_halide,primary_amide	[A@~:1]-[A:101]-[A:102]=[A:103]		C[C@H](Br)CC.C(C)(N)=O>>O=C(N[C@@H](CC)C)C	Alkyl halide and a primary amide
437	n_alkylation	alkyl_halide,secondary_amide	[A@~:1]-[A:101]-[A:102]=[A:103]		C[C@H](Br)CC.O=C1CCCN1>>C1CCN([C@@H](CC)C)C1=O	Alkyl halide and a secondary amide or lactam
438	n_alkylation	alkyl_halide,nh_carbamate	[A@~:1]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@H](Br)CC.CC(C)(C)OC(=O)NC>>O=C(OC(C)(C)C)N([C@@H](CC)C)C	Alkyl halide and a carbamate N-H
439	n_alkylation	alkyl_halide,nh_urea_any	[A@~:1]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@H](Br)CC.O=C1NCCN1C>>C1N([C@@H](CC)C)C(=O)N(C)C1	Alkyl halide and a urea N-H
440	n_alkylation	alkyl_halide,nh_sulfonamide	[A@~:1]-[A:101]-[A:102](=[A:103])=[A:104]		C[C@H](Br)CC.CNS(=O)(=O)c1ccccc1>>S(N(C)[C@H](C)CC)(=O)(c1ccccc1)=O	Alkyl halide and a sulfonamide N-H
441	n_alkylation	alkyl_halide,pyrrole	[A@~:1]-[A:101]		C[C@H](Br)CC.c1c[nH]cc1>>c1cccn1[C@H](C)CC	Alkyl halide and an azole N-H
442	n_alkylation	alkyl_halide,pyrazole	[A@~:1]-[A:102]:[A:101]		C[C@H](Br)CC.n1[nH]ccc1>>c1cn(nc1)[C@@H](CC)C	Alkyl halide and the free nitrogen of a pyrazole
443	n_alkylation	alkyl_halide,imidazole	[A@~:1]-[A:103]:[A:102]:[A:101]		C[C@H](Br)CC.n1c[nH]cc1>>n1([C@H](C)CC)cncc1	Alkyl halide and the free nitrogen of an imidazole
444	n_alkylation	alkyl_sulfonate,primary_amine	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.C(C)N>>C([C@H](NCC)C)C	Alkyl sulfonate and a primary amine
445	n_alkylation	alkyl_sulfonate,secondary_amine	[A@~:1]-[A:101](-[A:102])-[A:103]		C[C@@H](CC)OS(C)(=O)=O.CNC>>C(C)[C@H](N(C)C)C	Alkyl sulfonate and a secondary amine
446	n_alkylation	alkyl_sulfonate,primary_aniline	[A@~:1]-[A:101]-[A:102]		C[C@@H](CC)OS(C)(=O)=O.c1c(N)cccc1>>c1ccccc1N[C@H](C)CC	Alkyl sulfonate and a primary aniline
447	n_alkylation	alkyl_sulfonate,secondary_aniline	[A@~:1]-[A:101](-[A:102])-[A:103]		C[C@@H](CC)OS(C)(=O)=O.c1cc(NC)ccc1>>N(c1ccccc1)([C@@H](CC)C)C	Alkyl sulfonate and a secondary aniline
448	n_alkylation	alkyl_sulfonate,biaryl_aniline	[A@~:1]-[A:101](-[A:102])-[A:103]		C[C@@H](CC)OS(C)(=O)=O.c1ccc(Nc2ccccc2)cc1>>c1cccc(N(c2ccccc2)[C@H](C)CC)c1	Alkyl sulfonate and a diarylamine
449	n_alkylation	alkyl_sulfonate,primary_amide	[A@~:1]-[A:101]-[A:102]=[A:103]		C[C@@H](CC)OS(C)(=O)=O.C(C)(N)=O>>O=C(N[C@@H](CC)C)C	Alkyl sulfonate and a primary amide
450	n_alkylation	alkyl_sulfonate,secondary_amide	[A@~:1]-[A:101]-[A:102]=[A:103]		C[C@@H](CC)OS(C)(=O)=O.O=C1CCCN1>>C1CCN([C@@H](CC)C)C1=O	Alkyl sulfonate and a secondary amide or lactam
451	n_alkylation	alkyl_sulfonate,nh_carbamate	[A@~:1]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@@H](CC)OS(C)(=O)=O.CC(C)(C)OC(=O)NC>>O=C(OC(C)(C)C)N([C@@H](CC)C)C	Alkyl sulfonate and a carbamate N-H
452	n_alkylation	alkyl_sulfonate,nh_urea_any	[A@~:1]-[A:101]-[A:102](=[A:103])-[A:104]		C[C@@H](CC)OS(C)(=O)=O.O=C1NCCN1C>>C1N([C@@H](CC)C)C(=O)N(C)C1	Alkyl sulfonate and a urea N-H
